Age;Attrition;BusinessTravel;DailyRate;Department;DistanceFromHome;Education;EducationField;EnvironmentSatisfaction;Gender;HourlyRate;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;MonthlyRate;NumCompaniesWorked;Over18;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StandardHours;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager
29;No;Travel_Rarely;1217;Research & Development;1;3;Medical;3;Female;67;3;1;Research Scientist;1;Married;4938;12719;1;Y;No;25;;3;;1;3;3;3;0;2;1;2
37;Yes;Travel_Rarely;289;Research & Development;2;3;Technical Degree;4;Female;51;3;1;Research Scientist;3;Single;7491;26227;4;;No;24;30.0;1;;0;7;3;3;6;0;0;0
34;No;Travel_Rarely;835;Research & Development;19;4;Other;4;Male;41;3;2;Research Scientist;4;Divorced;2308;5141;8;Y;No;14;40.0;2;800.0;3;7;4;3;11;2;2;2
36;No;Travel_Rarely;117;Research & Development;9;3;Medical;1;Male;60;3;1;Research Scientist;4;Married;23333;6311;0;Y;No;13;40.0;2;800.0;1;15;3;3;5;10;4;10
41;No;Travel_Rarely;896;Research & Development;2;3;Medical;3;ND;68;3;1;Research Scientist;3;Divorced;38989;8045;2;;No;14;;3;800.0;1;8;2;4;9;1;1;2
36;Yes;Travel_Rarely;906;Research & Development;5;2;Life Sciences;1;Male;95;2;1;Research Scientist;1;Divorced;3763;20293;6;Y;No;17;30.0;1;;1;5;2;1;0;0;0;0
26;Yes;Travel_Rarely;1097;Research & Development;10;4;Life Sciences;3;Male;96;3;1;Research Scientist;3;Single;2293;10826;1;Y;Yes;11;30.0;3;;0;6;2;3;1;4;0;2
26;Yes;Travel_Rarely;318;Research & Development;9;3;Medical;4;Male;79;2;1;Research Scientist;3;Married;5828;21777;0;;Yes;17;30.0;1;800.0;1;2;0;2;8;0;0;0
29;No;Travel_Rarely;1131;Research & Development;15;3;Life Sciences;4;ND;77;2;1;Research Scientist;1;Married;15505;23844;0;Y;No;19;30.0;4;;1;8;2;2;3;6;7;3
36;No;Travel_Rarely;1470;Research & Development;10;3;Medical;2;Female;71;3;1;Research Scientist;2;Married;4627;9953;1;Y;No;11;30.0;1;;1;8;6;1;9;4;7;7
35;No;Travel_Rarely;343;Research & Development;9;3;Life Sciences;1;Female;52;3;1;Research Scientist;3;Single;23333;24978;4;Y;No;13;30.0;3;;0;7;4;2;5;2;1;2
45;No;Travel_Rarely;665;Research & Development;6;4;Other;1;Female;41;3;2;Research Scientist;3;Single;5906;12482;1;Y;No;14;30.0;3;;0;16;2;3;9;13;2;10
43;No;Travel_Frequently;1283;Research & Development;5;5;Medical;2;Male;90;4;1;Research Scientist;3;Married;5679;5561;2;;Yes;12;30.0;1;;0;7;3;2;8;2;0;3
31;No;Non-Travel;1200;Research & Development;1;4;Technical Degree;4;Male;62;3;2;Research Scientist;1;Married;4345;25174;4;Y;No;14;30.0;2;;1;9;2;2;5;5;1;2
36;Yes;Travel_Rarely;1097;Research & Development;11;3;Medical;4;Male;98;2;1;Research Scientist;1;Single;6549;18275;1;Y;Yes;15;30.0;1;800.0;0;1;2;3;8;0;0;0
30;Yes;Travel_Rarely;1157;Research & Development;2;4;Medical;1;Male;84;1;1;Research Scientist;4;Married;2064;24737;5;;Yes;13;40.0;4;;0;5;3;2;5;2;2;2
36;No;Travel_Rarely;549;Research & Development;8;4;Other;4;Female;75;3;2;Research Scientist;4;Married;4810;9278;9;Y;No;14;30.0;1;;2;12;5;3;10;9;9;8
29;No;Travel_Rarely;604;Research & Development;6;1;Medical;1;Male;69;3;1;Research Scientist;3;Married;5373;12145;0;Y;No;20;30.0;4;800.0;0;3;5;3;5;2;2;2
20;No;Travel_Rarely;490;Research & Development;10;3;Life Sciences;4;ND;61;3;1;Research Scientist;2;Divorced;2044;17940;0;;No;14;;4;;2;8;3;2;2;5;1;1
44;No;Non-Travel;775;Research & Development;4;3;Technical Degree;4;Male;90;3;2;Research Scientist;2;Divorced;2290;6194;5;Y;No;15;30.0;4;;2;11;3;2;0;8;1;7
32;Yes;Travel_Rarely;1427;Research & Development;18;1;Other;4;Female;65;3;1;Research Scientist;4;Single;5878;8870;1;Y;No;19;30.0;1;;0;1;2;2;1;0;0;0
36;No;Travel_Rarely;1273;Research & Development;2;2;Medical;4;Male;72;4;1;Research Scientist;3;Divorced;8628;21923;1;Y;No;12;30.0;4;800.0;2;6;2;2;8;3;1;4
30;No;Travel_Rarely;1275;Research & Development;28;2;Medical;4;Female;64;3;2;Research Scientist;4;Married;5209;11934;1;Y;No;13;30.0;4;800.0;2;11;4;3;0;8;1;9
41;No;Travel_Rarely;443;Research & Development;3;3;Medical;4;Male;50;3;1;Research Scientist;4;Married;2127;16571;1;Y;No;11;30.0;3;800.0;3;0;5;2;4;0;0;0
29;No;Travel_Rarely;482;Research & Development;1;2;Life Sciences;2;Male;90;2;1;Research Scientist;3;Married;5869;14908;1;Y;Yes;13;30.0;3;800.0;1;1;2;2;5;0;1;0
29;No;Travel_Rarely;329;Research & Development;2;3;Life Sciences;4;Male;96;3;1;Research Scientist;3;Married;11591;11868;4;Y;No;13;30.0;2;;1;6;2;3;2;2;2;2
26;Yes;Travel_Rarely;335;Research & Development;9;2;Medical;3;Female;46;2;1;Research Scientist;1;Single;2148;10322;0;;Yes;22;30.0;1;;0;4;2;3;5;2;1;2
43;No;Travel_Rarely;199;Research & Development;6;3;Life Sciences;4;Female;55;2;1;Research Scientist;3;Married;4522;7950;1;Y;No;13;30.0;3;;1;4;3;3;5;2;2;2
28;No;Travel_Rarely;634;Research & Development;5;4;Other;2;Male;35;4;1;Research Scientist;4;Married;4221;18783;3;;No;17;30.0;4;;2;6;3;3;5;2;0;2
38;No;Non-Travel;1395;Research & Development;26;3;Medical;2;Female;54;3;2;Research Scientist;2;Divorced;23333;8504;1;Y;No;11;30.0;1;800.0;1;20;2;3;5;7;2;13
31;No;Travel_Rarely;201;Research & Development;5;3;Technical Degree;4;Male;84;3;1;Research Scientist;1;Divorced;3477;10415;5;;No;14;30.0;4;;1;8;2;3;5;2;2;2
31;Yes;Travel_Rarely;130;Research & Development;25;4;Life Sciences;4;Male;96;3;1;Research Scientist;2;Divorced;2657;16612;1;Y;Yes;19;30.0;1;800.0;1;10;5;2;2;2;7;8
37;No;Travel_Rarely;486;Research & Development;8;3;Medical;2;Male;86;4;1;Research Scientist;3;Married;4189;22490;7;;No;17;30.0;1;800.0;0;5;2;3;5;2;0;2
30;No;Travel_Rarely;1136;Research & Development;5;3;Life Sciences;4;Female;60;4;1;Research Scientist;2;Divorced;3204;12392;1;Y;Yes;16;30.0;1;;1;4;3;2;3;2;2;2
36;Yes;Travel_Rarely;1076;Research & Development;3;3;Life Sciences;1;Female;70;3;1;Research Scientist;1;Single;2001;3164;1;;Yes;11;30.0;1;;0;10;2;3;5;8;9;7
36;No;Travel_Frequently;573;Research & Development;6;3;Medical;2;Female;79;1;2;Research Scientist;4;Divorced;4639;15717;7;Y;Yes;12;30.0;4;800.0;3;17;2;3;15;11;1;9
36;No;Travel_Rarely;798;Research & Development;6;4;Medical;1;Female;66;2;1;Research Scientist;3;Divorced;3346;5013;0;;No;12;40.0;3;800.0;2;6;3;2;1;3;0;3
47;No;Non-Travel;827;Research & Development;1;1;Life Sciences;4;Male;71;3;1;Research Scientist;1;Single;4978;15178;1;Y;No;13;30.0;4;800.0;0;1;3;3;1;0;0;0
28;No;Travel_Rarely;1054;Research & Development;8;3;Medical;3;Male;67;3;1;Research Scientist;4;Single;3441;6152;1;Y;No;11;30.0;3;800.0;0;6;3;2;2;2;1;4
38;No;Travel_Rarely;1115;Research & Development;3;4;Medical;1;Female;54;2;1;Research Scientist;4;Single;7677;15174;0;Y;No;13;30.0;4;800.0;0;5;4;3;1;2;1;1
27;Yes;Travel_Rarely;138;Research & Development;22;3;Life Sciences;1;Female;48;3;1;Research Scientist;3;Married;2318;11539;4;;Yes;11;30.0;2;;0;7;2;3;1;2;0;1
36;No;Travel_Rarely;735;Research & Development;6;1;Life Sciences;3;Male;66;3;1;Research Scientist;3;Married;3408;6020;0;Y;Yes;14;30.0;4;;0;4;2;3;4;2;2;2
42;No;Travel_Rarely;889;Research & Development;9;3;Medical;2;Male;53;3;1;Research Scientist;4;Married;7677;11411;1;Y;Yes;12;40.0;3;;3;4;2;2;1;2;1;2
39;Yes;Travel_Rarely;504;Research & Development;10;3;Medical;1;Female;96;2;1;Research Scientist;2;Single;5902;6148;1;;Yes;25;30.0;2;800.0;0;1;2;4;15;1;0;0
49;No;Travel_Rarely;364;Research & Development;3;5;Technical Degree;4;Male;32;3;2;Research Scientist;3;Single;6651;2302;3;Y;Yes;20;30.0;2;800.0;0;19;0;3;3;2;2;2
33;Yes;Travel_Frequently;441;Research & Development;14;4;Life Sciences;2;Male;72;3;1;Research Scientist;2;Married;4682;4510;9;;Yes;18;30.0;1;;3;7;6;3;7;4;4;3
38;No;Non-Travel;192;Research & Development;2;4;Life Sciences;3;Female;32;3;1;Research Scientist;4;Divorced;5329;7747;0;Y;Yes;18;30.0;2;;1;3;2;1;13;2;2;2
30;No;Travel_Rarely;1395;Research & Development;9;4;Medical;2;Female;48;3;2;Research Scientist;3;Single;9667;18698;1;;No;19;30.0;2;;0;10;3;3;7;7;0;8
30;No;Travel_Rarely;1117;Research & Development;2;1;Life Sciences;1;Male;72;4;1;Research Scientist;4;Married;2720;19982;1;Y;No;13;30.0;4;800.0;1;10;3;3;5;5;7;7
35;Yes;Travel_Rarely;459;Research & Development;24;2;Life Sciences;4;Female;73;2;1;Research Scientist;4;Single;4425;14753;1;;Yes;24;30.0;2;;0;1;2;2;1;0;1;0
35;No;Travel_Rarely;147;Research & Development;4;4;Medical;3;Female;47;2;1;Research Scientist;2;Married;10685;13248;6;Y;No;21;40.0;4;800.0;0;7;2;3;17;2;1;1
35;No;Travel_Frequently;1439;Research & Development;4;1;Life Sciences;3;Male;54;3;1;Research Scientist;3;Married;11591;5182;7;;Yes;15;30.0;4;800.0;0;8;2;3;2;4;1;3
26;No;Travel_Frequently;253;Research & Development;11;3;Medical;1;Male;43;3;1;Research Scientist;2;Married;2544;24440;1;Y;No;13;30.0;4;;1;2;3;3;7;1;1;2
43;Yes;Travel_Rarely;967;Research & Development;16;4;Technical Degree;4;Female;85;1;1;Research Scientist;1;Married;16064;14460;1;Y;Yes;23;40.0;2;800.0;1;5;2;3;17;2;3;0
38;No;Travel_Rarely;1441;Research & Development;22;3;Technical Degree;1;Female;94;2;1;Research Scientist;2;Divorced;3306;23737;5;Y;No;12;;4;800.0;1;8;5;3;1;2;1;2
36;No;Travel_Frequently;188;Research & Development;7;4;Other;2;Male;65;3;1;Research Scientist;4;Single;7677;23293;2;Y;No;18;30.0;3;;0;8;3;3;1;2;0;1
52;No;Travel_Rarely;1316;Research & Development;29;3;Medical;3;Male;83;3;1;Research Scientist;4;Single;10445;9752;5;Y;No;13;30.0;2;;0;9;4;2;8;5;0;3
36;No;Travel_Rarely;1017;Research & Development;6;4;Life Sciences;2;Female;82;1;2;Research Scientist;4;Single;19419;19368;1;Y;No;13;30.0;2;800.0;0;17;6;3;4;11;11;8
28;Yes;Non-Travel;238;Research & Development;5;2;Life Sciences;1;Male;47;4;1;Research Scientist;3;Single;8722;15318;3;Y;Yes;14;30.0;1;800.0;0;8;2;3;10;1;0;3
32;No;Travel_Rarely;1130;Research & Development;3;3;Life Sciences;4;Male;66;3;2;Research Scientist;2;Divorced;3038;19332;1;Y;No;12;;3;;1;11;2;3;5;8;7;9
48;No;Travel_Rarely;921;Research & Development;1;1;Medical;1;Female;66;2;1;Research Scientist;3;Divorced;35075;25265;1;;No;13;;3;800.0;2;5;3;3;8;3;1;3
36;No;Non-Travel;1103;Research & Development;16;3;Medical;3;ND;49;3;1;Research Scientist;3;Single;15505;2122;1;Y;No;14;40.0;3;800.0;0;5;3;2;3;3;1;4
43;No;Travel_Frequently;116;Research & Development;24;1;Life Sciences;1;Female;52;3;2;Research Scientist;4;Single;10820;5340;7;Y;No;13;30.0;1;;0;18;1;3;8;7;1;7
36;No;Travel_Rarely;1010;Research & Development;1;3;Life Sciences;1;Female;97;3;1;Research Scientist;4;Divorced;15402;5598;1;;No;15;30.0;1;;3;3;3;3;3;2;1;2
37;No;Travel_Rarely;999;Research & Development;26;1;Technical Degree;1;Male;92;2;1;Research Scientist;3;Divorced;2073;15891;1;Y;No;20;40.0;3;800.0;3;5;3;3;3;4;0;0
30;No;Travel_Rarely;942;Research & Development;15;1;Life Sciences;2;Male;69;1;1;Research Scientist;4;Married;11591;26933;0;;Yes;18;30.0;1;800.0;1;6;2;2;2;4;1;3
28;No;Travel_Rarely;976;Research & Development;3;2;Medical;3;Male;48;3;1;Research Scientist;1;Divorced;3464;3995;1;Y;Yes;13;;4;800.0;1;4;4;4;3;2;2;3
35;Yes;Travel_Rarely;1323;Research & Development;4;4;Life Sciences;1;Male;34;3;1;Research Scientist;3;Married;10274;10332;9;Y;Yes;12;30.0;3;800.0;3;18;2;4;7;0;2;7
47;No;Non-Travel;1186;Research & Development;3;4;Other;3;Female;44;3;1;Research Scientist;3;Married;11957;2997;3;;No;16;30.0;1;;1;8;3;3;13;2;2;2
30;Yes;Travel_Rarely;887;Research & Development;5;2;Medical;3;Female;88;2;1;Research Scientist;3;Married;4779;20898;1;;Yes;14;30.0;1;;1;8;3;3;3;7;1;7
26;No;Travel_Rarely;1198;Research & Development;1;4;Other;3;Male;100;2;1;Research Scientist;1;Single;3955;3339;3;;Yes;11;30.0;2;;0;6;2;3;5;2;0;2
22;Yes;Travel_Rarely;896;Research & Development;18;1;Medical;3;Male;86;2;1;Research Scientist;4;Single;19419;14961;1;Y;Yes;13;30.0;3;800.0;0;4;2;2;4;3;0;1
36;No;Travel_Rarely;618;Research & Development;4;3;Life Sciences;2;ND;76;3;1;Research Scientist;3;Single;6725;17808;1;Y;No;19;30.0;3;;0;1;2;3;8;1;0;0
29;No;Travel_Frequently;1031;Research & Development;6;4;Life Sciences;3;Female;45;2;2;Research Scientist;2;Divorced;7918;15000;6;;No;15;30.0;3;;1;12;5;3;11;0;0;0
32;No;Travel_Frequently;440;Research & Development;21;3;Medical;3;Female;42;3;1;Research Scientist;4;Married;2432;6672;1;;No;11;30.0;3;800.0;1;5;2;1;4;2;0;2
36;No;Travel_Frequently;977;Research & Development;10;3;Technical Degree;4;Female;45;4;1;Research Scientist;3;Married;4286;12826;2;Y;No;16;30.0;4;;1;4;4;3;1;2;2;2
29;No;Travel_Rarely;1240;Research & Development;9;3;Medical;1;Female;63;3;1;Research Scientist;3;Married;2532;12154;2;Y;No;19;30.0;2;800.0;1;18;5;3;4;4;0;3
32;No;Travel_Rarely;1344;Research & Development;7;3;Medical;4;Female;37;4;1;Research Scientist;4;Divorced;2370;5228;4;;No;14;30.0;4;800.0;3;7;4;4;8;4;2;2
37;Yes;Travel_Rarely;723;Research & Development;8;4;Medical;3;Female;85;2;2;Research Scientist;2;Married;7677;17747;2;Y;No;15;30.0;1;;0;11;5;2;1;2;7;7
35;No;Travel_Rarely;1214;Research & Development;1;3;Medical;2;Male;30;2;1;Research Scientist;3;Single;6540;26278;1;Y;No;18;;1;;0;6;5;3;1;4;0;4
55;No;Travel_Frequently;977;Research & Development;2;3;Medical;4;Male;45;3;2;Research Scientist;2;Divorced;6385;25518;0;Y;No;13;30.0;3;;2;10;3;2;8;5;1;6
36;Yes;Travel_Rarely;1125;Research & Development;16;1;Life Sciences;2;Male;72;1;1;Research Scientist;1;Single;7428;4681;1;Y;Yes;22;30.0;2;;0;10;3;3;5;2;6;7
45;No;Travel_Rarely;1145;Research & Development;9;3;Medical;2;Female;75;2;1;Research Scientist;2;Married;4477;11873;4;Y;Yes;20;30.0;2;;1;9;2;2;3;0;0;0
36;No;Non-Travel;645;Research & Development;9;2;Life Sciences;3;Female;54;3;1;Research Scientist;1;Single;11713;7172;1;Y;No;25;30.0;3;;0;1;2;3;8;1;0;0
35;No;Travel_Frequently;391;Research & Development;15;2;Life Sciences;3;Male;96;3;1;Research Scientist;4;Single;2194;19281;1;Y;No;14;30.0;4;;0;0;2;3;3;0;0;0
36;No;Travel_Rarely;678;Research & Development;19;3;Life Sciences;2;Female;35;2;1;Research Scientist;4;Married;38989;20338;1;;No;12;40.0;2;800.0;0;10;2;3;9;9;8;7
36;No;Non-Travel;1037;Research & Development;1;3;Medical;2;Male;42;3;1;Research Scientist;4;Single;8834;13422;6;;Yes;12;;3;800.0;0;6;2;3;9;3;1;2
36;No;Travel_Frequently;1169;Research & Development;14;4;Technical Degree;3;ND;64;3;2;Research Scientist;2;Married;2655;2125;8;Y;No;18;30.0;3;800.0;1;16;3;4;9;7;1;7
31;No;Travel_Frequently;1312;Research & Development;2;4;Technical Degree;4;Female;78;2;1;Research Scientist;1;Single;7446;26427;0;Y;No;16;30.0;4;;0;10;2;3;10;7;0;7
39;No;Travel_Rarely;160;Research & Development;3;3;Medical;3;Male;71;3;1;Research Scientist;3;Divorced;5151;22653;1;;No;20;;3;;1;1;3;3;10;0;0;0
35;No;Travel_Rarely;583;Research & Development;4;2;Life Sciences;3;Male;53;3;1;Research Scientist;4;Single;19419;9973;1;Y;Yes;20;40.0;2;;0;8;2;2;4;5;2;2
38;No;Travel_Rarely;1222;Research & Development;11;4;Life Sciences;4;Male;48;3;1;Research Scientist;4;Married;6861;14871;3;Y;Yes;19;30.0;2;;1;8;1;3;1;4;0;2
27;No;Travel_Rarely;310;Research & Development;10;1;Medical;1;Female;79;4;1;Research Scientist;3;Single;27247;19630;1;;No;18;30.0;4;800.0;0;2;5;3;6;2;0;2
38;No;Travel_Rarely;691;Research & Development;23;3;Medical;2;Male;89;4;1;Research Scientist;4;Married;3057;21630;1;;Yes;11;30.0;2;800.0;2;6;0;3;1;5;1;4
36;No;Travel_Rarely;334;Research & Development;5;2;Life Sciences;1;Male;80;4;1;Research Scientist;2;Divorced;4240;15053;0;;Yes;12;30.0;4;800.0;2;7;0;2;2;2;0;5
28;Yes;Travel_Rarely;1005;Research & Development;3;3;Technical Degree;4;Male;88;3;1;Research Scientist;1;Single;2367;8556;5;Y;Yes;11;;3;800.0;0;8;2;3;4;2;0;4
36;No;Travel_Rarely;335;Research & Development;23;2;Life Sciences;4;Female;37;2;2;Research Scientist;3;Single;2187;14811;1;Y;No;12;30.0;4;;0;20;5;3;5;9;3;7
44;No;Travel_Frequently;121;Research & Development;2;4;Medical;3;Male;86;2;1;Research Scientist;1;Single;3161;7530;1;Y;No;11;40.0;3;800.0;0;6;0;3;1;5;1;3
40;No;Travel_Rarely;430;Research & Development;2;4;Other;4;Female;73;3;2;Research Scientist;2;Married;19419;19573;4;Y;Yes;22;40.0;4;;1;15;2;3;4;0;0;0
55;No;Travel_Rarely;824;Research & Development;5;2;Life Sciences;4;Male;67;2;2;Research Scientist;2;Married;23333;15624;3;Y;No;12;40.0;1;;1;12;2;3;5;1;2;5
34;No;Travel_Rarely;287;Research & Development;5;2;Life Sciences;2;Male;73;3;1;Research Scientist;4;Single;4325;13493;1;Y;No;15;30.0;4;;0;0;2;3;5;0;0;0
28;No;Travel_Rarely;1469;Research & Development;20;4;Medical;4;Male;51;3;1;Research Scientist;3;Married;3196;5543;4;Y;No;17;30.0;1;;2;13;2;2;6;0;0;0
37;No;Travel_Frequently;867;Research & Development;8;4;Life Sciences;4;Male;90;4;1;Research Scientist;1;Married;2326;6076;6;;No;19;30.0;2;;1;14;3;3;4;8;7;6
29;No;Travel_Rarely;1225;Research & Development;10;2;Life Sciences;4;Male;80;4;1;Research Scientist;4;Single;11591;15232;3;Y;No;17;30.0;1;800.0;0;4;3;3;2;0;0;0
30;No;Travel_Rarely;546;Research & Development;5;1;Medical;3;Male;97;3;1;Research Scientist;4;Single;9714;26009;1;Y;No;18;30.0;3;;0;3;4;3;10;2;2;2
24;No;Travel_Rarely;438;Research & Development;18;3;Life Sciences;1;Male;75;3;1;Research Scientist;3;Single;2296;23910;1;Y;No;14;30.0;3;800.0;0;5;3;2;1;4;0;4
36;No;Travel_Rarely;1339;Research & Development;7;3;Life Sciences;2;Male;59;3;3;Research Scientist;1;Divorced;4485;18787;2;Y;No;17;30.0;3;;1;25;2;3;8;0;0;0
27;No;Travel_Frequently;585;Research & Development;10;3;Life Sciences;1;Female;56;3;1;Research Scientist;3;Married;2863;17360;6;Y;No;13;30.0;1;800.0;1;10;2;2;1;2;1;3
39;No;Travel_Rarely;567;Research & Development;2;1;Technical Degree;1;Female;32;3;1;Research Scientist;4;Single;8376;17218;1;Y;Yes;13;30.0;3;800.0;0;6;3;3;2;3;1;3
32;No;Travel_Rarely;1467;Research & Development;20;3;Life Sciences;4;Female;49;3;1;Research Scientist;2;Single;5175;21158;1;Y;No;13;30.0;3;800.0;0;6;2;2;5;2;1;3
32;No;Travel_Rarely;902;Research & Development;26;2;Medical;3;Male;92;2;2;Research Scientist;4;Married;6735;21203;3;Y;Yes;13;30.0;4;;1;16;2;1;0;1;0;0
50;Yes;Non-Travel;699;Research & Development;6;1;Medical;2;Female;83;3;1;Research Scientist;1;Single;6347;17102;2;;No;11;30.0;3;;0;8;3;3;18;2;1;3
39;No;Travel_Rarely;646;Research & Development;9;4;Life Sciences;1;Male;92;3;2;Research Scientist;4;Married;9613;18089;1;Y;Yes;12;;4;;1;6;5;2;18;4;0;5
43;Yes;Travel_Rarely;807;Research & Development;17;3;Technical Degree;3;Female;38;2;1;Research Scientist;3;Married;9985;15587;9;Y;Yes;16;30.0;4;;1;6;1;3;1;0;0;0
30;No;Travel_Rarely;479;Research & Development;7;4;Medical;1;Male;35;3;1;Research Scientist;4;Single;5126;22061;1;Y;No;13;;3;800.0;0;1;1;1;10;0;0;0
32;No;Travel_Rarely;482;Research & Development;4;4;Life Sciences;3;ND;87;3;2;Research Scientist;3;Single;5396;2690;1;Y;Yes;11;30.0;2;800.0;0;9;2;3;10;6;1;1
32;No;Non-Travel;1255;Research & Development;1;2;Life Sciences;1;Male;90;3;1;Research Scientist;1;Married;4707;10494;2;Y;No;22;30.0;4;800.0;1;5;2;4;4;2;1;0
36;No;Travel_Rarely;773;Research & Development;6;3;Life Sciences;3;Male;39;2;1;Research Scientist;3;Divorced;2781;22088;1;Y;Yes;14;30.0;4;800.0;1;3;5;3;14;1;0;2
53;No;Travel_Rarely;1194;Research & Development;2;4;Medical;3;Female;98;3;1;Research Scientist;3;Married;14275;12549;2;;No;14;30.0;2;800.0;3;20;2;3;12;3;0;2
33;No;Travel_Rarely;931;Research & Development;14;3;Medical;4;Male;72;3;1;Research Scientist;2;Married;15505;4673;1;;No;13;30.0;4;;1;8;2;3;3;7;1;6
28;No;Travel_Frequently;885;Research & Development;4;3;Medical;1;Male;58;4;1;Research Scientist;1;Married;6834;8544;2;Y;No;16;;1;;1;5;2;4;7;2;0;2
27;No;Travel_Rarely;836;Research & Development;2;4;Technical Degree;2;Female;98;2;1;Research Scientist;4;Married;2534;7975;8;Y;No;20;30.0;2;800.0;1;19;4;4;1;2;0;4
30;No;Non-Travel;683;Research & Development;2;1;Medical;1;Female;36;2;1;Research Scientist;4;Single;4695;4050;0;Y;No;12;30.0;4;;0;5;3;3;8;3;1;1
39;Yes;Travel_Rarely;224;Research & Development;1;4;Technical Degree;1;Male;100;2;1;Research Scientist;1;Single;4534;7568;6;Y;No;13;30.0;3;800.0;0;11;6;1;8;7;0;7
34;No;Non-Travel;894;Research & Development;9;3;Medical;4;Male;99;3;1;Research Scientist;2;Single;5304;11781;1;Y;No;16;30.0;4;800.0;0;7;3;2;5;7;0;3
43;No;Travel_Rarely;1320;Research & Development;20;3;Technical Degree;3;Male;89;4;1;Research Scientist;3;Married;10798;21643;0;Y;No;17;30.0;4;;0;2;5;2;1;0;0;0
36;No;Travel_Rarely;665;Research & Development;15;3;Life Sciences;3;Male;60;3;1;Research Scientist;4;Single;1102;22673;1;Y;No;19;40.0;1;800.0;0;6;3;3;1;5;1;5
28;No;Travel_Rarely;1082;Research & Development;1;4;Medical;3;Female;87;3;1;Research Scientist;2;Single;3591;18775;1;;No;17;40.0;2;;0;1;3;3;3;1;1;0
36;No;Travel_Rarely;465;Research & Development;1;3;Technical Degree;1;Female;74;3;1;Research Scientist;4;Married;6142;10205;7;Y;No;12;30.0;3;800.0;1;17;2;2;5;5;1;2
31;No;Travel_Rarely;995;Research & Development;9;3;Medical;3;ND;77;3;1;Research Scientist;3;Divorced;6410;9834;5;;No;18;30.0;2;;1;6;1;3;2;2;2;2
29;No;Travel_Rarely;629;Research & Development;27;2;Medical;4;Female;95;3;1;Research Scientist;2;Single;2109;5711;2;Y;No;15;30.0;4;;0;9;2;3;1;2;1;2
40;No;Non-Travel;461;Research & Development;13;1;Life Sciences;2;Female;53;3;1;Research Scientist;4;Single;13194;17241;3;;No;18;30.0;1;800.0;0;5;2;3;1;2;0;2
34;No;Travel_Frequently;1372;Research & Development;1;3;Life Sciences;4;Male;42;3;1;Research Scientist;4;Single;7756;15881;1;Y;No;12;30.0;2;800.0;0;17;1;3;6;12;5;7
36;No;Travel_Rarely;355;Research & Development;10;4;Technical Degree;3;Female;38;3;1;Research Scientist;3;Married;4487;6161;3;Y;No;22;30.0;2;;2;10;3;2;5;3;3;3
36;No;Travel_Rarely;1206;Research & Development;9;2;Life Sciences;2;Male;71;3;1;Research Scientist;4;Divorced;5079;14293;2;Y;No;19;30.0;4;;2;10;3;4;7;2;0;3
31;No;Non-Travel;1397;Research & Development;1;5;Life Sciences;2;Female;42;3;1;Research Scientist;4;Married;6932;7660;1;;No;12;30.0;4;;1;10;2;2;9;9;8;8
27;No;Travel_Rarely;793;Research & Development;16;1;Life Sciences;2;Male;33;3;1;Research Scientist;4;Married;2517;3811;1;Y;No;12;30.0;2;;1;10;2;2;5;0;0;8
36;No;Travel_Frequently;530;Sales;16;3;Life Sciences;3;ND;36;3;2;Sales Executive;4;Divorced;4768;16130;1;Y;Yes;25;30.0;3;;1;7;4;3;1;5;1;2
37;No;Travel_Rarely;326;Sales;8;2;Life Sciences;1;Female;31;3;3;Sales Executive;4;Divorced;5731;8386;1;Y;No;18;30.0;1;;1;13;2;3;6;7;9;9
42;No;Travel_Rarely;145;Sales;1;3;Life Sciences;4;ND;95;3;2;Sales Executive;3;Married;5410;24920;0;Y;No;12;30.0;1;;1;19;3;3;4;7;0;13
23;No;Travel_Frequently;1410;Sales;3;1;Medical;4;Male;71;4;2;Sales Executive;4;Divorced;1790;16673;1;Y;Yes;20;30.0;2;800.0;2;6;2;3;1;5;0;4
30;Yes;Travel_Rarely;1093;Sales;9;3;Life Sciences;3;ND;82;1;4;Sales Executive;3;Married;2693;24164;7;;No;11;;3;;0;25;2;1;1;5;14;10
38;No;Travel_Rarely;1242;Sales;8;4;Life Sciences;1;Female;46;3;2;Sales Executive;1;Married;31161;10589;2;Y;No;13;;4;800.0;1;8;3;1;7;2;2;2
36;No;Travel_Rarely;119;Sales;3;3;Life Sciences;1;Male;76;3;3;Sales Executive;3;Divorced;5003;9647;0;Y;No;12;40.0;3;;2;17;6;2;10;10;5;13
33;No;Travel_Rarely;1219;Sales;18;3;Medical;3;Male;86;3;2;Sales Executive;3;Married;7104;6179;1;Y;No;16;;2;800.0;0;5;2;3;5;2;1;0
48;No;Travel_Rarely;750;Sales;22;2;Marketing;3;Female;95;3;2;Sales Executive;2;Married;6439;15480;0;;No;13;30.0;1;;1;8;2;4;8;7;0;7
40;No;Travel_Rarely;335;Sales;17;2;Marketing;3;Male;33;2;2;Sales Executive;2;Married;2018;16822;2;Y;No;16;30.0;3;;2;12;3;1;5;2;1;3
